FlowID, PS, IPG, FS, IFG, t1, t2, t3, t4, t5, host_ifg
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
41, 305, 7036806, 4587, 10272867, 2, 2, 2, 3, 2,5669.468833333333
